INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 0', 'MODELPHUKIEN0', 'SERIPHUKIEN0', '2000000', '1');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1784', 'MODELPHUKIEN1784', 'SERIPHUKIEN1784', '2000000', '1569');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1785', 'MODELPHUKIEN1785', 'SERIPHUKIEN1785', '2000000', '1571');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1786', 'MODELPHUKIEN1786', 'SERIPHUKIEN1786', '2000000', '1573');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1787', 'MODELPHUKIEN1787', 'SERIPHUKIEN1787', '2000000', '1575');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1788', 'MODELPHUKIEN1788', 'SERIPHUKIEN1788', '2000000', '1577');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1789', 'MODELPHUKIEN1789', 'SERIPHUKIEN1789', '2000000', '1579');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1790', 'MODELPHUKIEN1790', 'SERIPHUKIEN1790', '2000000', '1581');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1791', 'MODELPHUKIEN1791', 'SERIPHUKIEN1791', '2000000', '1583');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1792', 'MODELPHUKIEN1792', 'SERIPHUKIEN1792', '2000000', '1585');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1793', 'MODELPHUKIEN1793', 'SERIPHUKIEN1793', '2000000', '1587');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1794', 'MODELPHUKIEN1794', 'SERIPHUKIEN1794', '2000000', '1589');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1795', 'MODELPHUKIEN1795', 'SERIPHUKIEN1795', '2000000', '1591');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1796', 'MODELPHUKIEN1796', 'SERIPHUKIEN1796', '2000000', '1593');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1797', 'MODELPHUKIEN1797', 'SERIPHUKIEN1797', '2000000', '1595');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1798', 'MODELPHUKIEN1798', 'SERIPHUKIEN1798', '2000000', '1597');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1799', 'MODELPHUKIEN1799', 'SERIPHUKIEN1799', '2000000', '1599');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1800', 'MODELPHUKIEN1800', 'SERIPHUKIEN1800', '2000000', '1601');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1801', 'MODELPHUKIEN1801', 'SERIPHUKIEN1801', '2000000', '1603');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1802', 'MODELPHUKIEN1802', 'SERIPHUKIEN1802', '2000000', '1605');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1803', 'MODELPHUKIEN1803', 'SERIPHUKIEN1803', '2000000', '1607');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1804', 'MODELPHUKIEN1804', 'SERIPHUKIEN1804', '2000000', '1609');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1805', 'MODELPHUKIEN1805', 'SERIPHUKIEN1805', '2000000', '1611');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1806', 'MODELPHUKIEN1806', 'SERIPHUKIEN1806', '2000000', '1613');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1807', 'MODELPHUKIEN1807', 'SERIPHUKIEN1807', '2000000', '1615');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1808', 'MODELPHUKIEN1808', 'SERIPHUKIEN1808', '2000000', '1617');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1809', 'MODELPHUKIEN1809', 'SERIPHUKIEN1809', '2000000', '1619');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1810', 'MODELPHUKIEN1810', 'SERIPHUKIEN1810', '2000000', '1621');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1811', 'MODELPHUKIEN1811', 'SERIPHUKIEN1811', '2000000', '1623');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1812', 'MODELPHUKIEN1812', 'SERIPHUKIEN1812', '2000000', '1625');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1813', 'MODELPHUKIEN1813', 'SERIPHUKIEN1813', '2000000', '1627');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1814', 'MODELPHUKIEN1814', 'SERIPHUKIEN1814', '2000000', '1629');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1815', 'MODELPHUKIEN1815', 'SERIPHUKIEN1815', '2000000', '1631');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1816', 'MODELPHUKIEN1816', 'SERIPHUKIEN1816', '2000000', '1633');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1817', 'MODELPHUKIEN1817', 'SERIPHUKIEN1817', '2000000', '1635');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1818', 'MODELPHUKIEN1818', 'SERIPHUKIEN1818', '2000000', '1637');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1819', 'MODELPHUKIEN1819', 'SERIPHUKIEN1819', '2000000', '1639');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1820', 'MODELPHUKIEN1820', 'SERIPHUKIEN1820', '2000000', '1641');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1821', 'MODELPHUKIEN1821', 'SERIPHUKIEN1821', '2000000', '1643');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1822', 'MODELPHUKIEN1822', 'SERIPHUKIEN1822', '2000000', '1645');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1823', 'MODELPHUKIEN1823', 'SERIPHUKIEN1823', '2000000', '1647');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1824', 'MODELPHUKIEN1824', 'SERIPHUKIEN1824', '2000000', '1649');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1825', 'MODELPHUKIEN1825', 'SERIPHUKIEN1825', '2000000', '1651');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1826', 'MODELPHUKIEN1826', 'SERIPHUKIEN1826', '2000000', '1653');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1827', 'MODELPHUKIEN1827', 'SERIPHUKIEN1827', '2000000', '1655');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1828', 'MODELPHUKIEN1828', 'SERIPHUKIEN1828', '2000000', '1657');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1829', 'MODELPHUKIEN1829', 'SERIPHUKIEN1829', '2000000', '1659');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1830', 'MODELPHUKIEN1830', 'SERIPHUKIEN1830', '2000000', '1661');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1831', 'MODELPHUKIEN1831', 'SERIPHUKIEN1831', '2000000', '1663');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1832', 'MODELPHUKIEN1832', 'SERIPHUKIEN1832', '2000000', '1665');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1833', 'MODELPHUKIEN1833', 'SERIPHUKIEN1833', '2000000', '1667');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1834', 'MODELPHUKIEN1834', 'SERIPHUKIEN1834', '2000000', '1669');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1835', 'MODELPHUKIEN1835', 'SERIPHUKIEN1835', '2000000', '1671');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1836', 'MODELPHUKIEN1836', 'SERIPHUKIEN1836', '2000000', '1673');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1837', 'MODELPHUKIEN1837', 'SERIPHUKIEN1837', '2000000', '1675');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1838', 'MODELPHUKIEN1838', 'SERIPHUKIEN1838', '2000000', '1677');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1839', 'MODELPHUKIEN1839', 'SERIPHUKIEN1839', '2000000', '1679');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1840', 'MODELPHUKIEN1840', 'SERIPHUKIEN1840', '2000000', '1681');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1841', 'MODELPHUKIEN1841', 'SERIPHUKIEN1841', '2000000', '1683');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1842', 'MODELPHUKIEN1842', 'SERIPHUKIEN1842', '2000000', '1685');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1843', 'MODELPHUKIEN1843', 'SERIPHUKIEN1843', '2000000', '1687');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1844', 'MODELPHUKIEN1844', 'SERIPHUKIEN1844', '2000000', '1689');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1845', 'MODELPHUKIEN1845', 'SERIPHUKIEN1845', '2000000', '1691');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1846', 'MODELPHUKIEN1846', 'SERIPHUKIEN1846', '2000000', '1693');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1847', 'MODELPHUKIEN1847', 'SERIPHUKIEN1847', '2000000', '1695');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1848', 'MODELPHUKIEN1848', 'SERIPHUKIEN1848', '2000000', '1697');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1849', 'MODELPHUKIEN1849', 'SERIPHUKIEN1849', '2000000', '1699');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1850', 'MODELPHUKIEN1850', 'SERIPHUKIEN1850', '2000000', '1701');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1851', 'MODELPHUKIEN1851', 'SERIPHUKIEN1851', '2000000', '1703');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1852', 'MODELPHUKIEN1852', 'SERIPHUKIEN1852', '2000000', '1705');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1853', 'MODELPHUKIEN1853', 'SERIPHUKIEN1853', '2000000', '1707');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1854', 'MODELPHUKIEN1854', 'SERIPHUKIEN1854', '2000000', '1709');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1855', 'MODELPHUKIEN1855', 'SERIPHUKIEN1855', '2000000', '1711');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1856', 'MODELPHUKIEN1856', 'SERIPHUKIEN1856', '2000000', '1713');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1857', 'MODELPHUKIEN1857', 'SERIPHUKIEN1857', '2000000', '1715');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1858', 'MODELPHUKIEN1858', 'SERIPHUKIEN1858', '2000000', '1717');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1859', 'MODELPHUKIEN1859', 'SERIPHUKIEN1859', '2000000', '1719');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1860', 'MODELPHUKIEN1860', 'SERIPHUKIEN1860', '2000000', '1721');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1861', 'MODELPHUKIEN1861', 'SERIPHUKIEN1861', '2000000', '1723');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1862', 'MODELPHUKIEN1862', 'SERIPHUKIEN1862', '2000000', '1725');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1863', 'MODELPHUKIEN1863', 'SERIPHUKIEN1863', '2000000', '1727');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1864', 'MODELPHUKIEN1864', 'SERIPHUKIEN1864', '2000000', '1729');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1865', 'MODELPHUKIEN1865', 'SERIPHUKIEN1865', '2000000', '1731');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1866', 'MODELPHUKIEN1866', 'SERIPHUKIEN1866', '2000000', '1733');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1867', 'MODELPHUKIEN1867', 'SERIPHUKIEN1867', '2000000', '1735');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1868', 'MODELPHUKIEN1868', 'SERIPHUKIEN1868', '2000000', '1737');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1869', 'MODELPHUKIEN1869', 'SERIPHUKIEN1869', '2000000', '1739');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1870', 'MODELPHUKIEN1870', 'SERIPHUKIEN1870', '2000000', '1741');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1871', 'MODELPHUKIEN1871', 'SERIPHUKIEN1871', '2000000', '1743');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1872', 'MODELPHUKIEN1872', 'SERIPHUKIEN1872', '2000000', '1745');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1873', 'MODELPHUKIEN1873', 'SERIPHUKIEN1873', '2000000', '1747');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1874', 'MODELPHUKIEN1874', 'SERIPHUKIEN1874', '2000000', '1749');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1875', 'MODELPHUKIEN1875', 'SERIPHUKIEN1875', '2000000', '1751');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1876', 'MODELPHUKIEN1876', 'SERIPHUKIEN1876', '2000000', '1753');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1877', 'MODELPHUKIEN1877', 'SERIPHUKIEN1877', '2000000', '1755');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1878', 'MODELPHUKIEN1878', 'SERIPHUKIEN1878', '2000000', '1757');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1879', 'MODELPHUKIEN1879', 'SERIPHUKIEN1879', '2000000', '1759');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1880', 'MODELPHUKIEN1880', 'SERIPHUKIEN1880', '2000000', '1761');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1881', 'MODELPHUKIEN1881', 'SERIPHUKIEN1881', '2000000', '1763');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1882', 'MODELPHUKIEN1882', 'SERIPHUKIEN1882', '2000000', '1765');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1883', 'MODELPHUKIEN1883', 'SERIPHUKIEN1883', '2000000', '1767');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1884', 'MODELPHUKIEN1884', 'SERIPHUKIEN1884', '2000000', '1769');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1885', 'MODELPHUKIEN1885', 'SERIPHUKIEN1885', '2000000', '1771');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1886', 'MODELPHUKIEN1886', 'SERIPHUKIEN1886', '2000000', '1773');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1887', 'MODELPHUKIEN1887', 'SERIPHUKIEN1887', '2000000', '1775');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1888', 'MODELPHUKIEN1888', 'SERIPHUKIEN1888', '2000000', '1777');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1889', 'MODELPHUKIEN1889', 'SERIPHUKIEN1889', '2000000', '1779');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1890', 'MODELPHUKIEN1890', 'SERIPHUKIEN1890', '2000000', '1781');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1891', 'MODELPHUKIEN1891', 'SERIPHUKIEN1891', '2000000', '1783');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1892', 'MODELPHUKIEN1892', 'SERIPHUKIEN1892', '2000000', '1785');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1893', 'MODELPHUKIEN1893', 'SERIPHUKIEN1893', '2000000', '1787');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1894', 'MODELPHUKIEN1894', 'SERIPHUKIEN1894', '2000000', '1789');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1895', 'MODELPHUKIEN1895', 'SERIPHUKIEN1895', '2000000', '1791');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1896', 'MODELPHUKIEN1896', 'SERIPHUKIEN1896', '2000000', '1793');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1897', 'MODELPHUKIEN1897', 'SERIPHUKIEN1897', '2000000', '1795');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1898', 'MODELPHUKIEN1898', 'SERIPHUKIEN1898', '2000000', '1797');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1899', 'MODELPHUKIEN1899', 'SERIPHUKIEN1899', '2000000', '1799');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1900', 'MODELPHUKIEN1900', 'SERIPHUKIEN1900', '2000000', '1801');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1901', 'MODELPHUKIEN1901', 'SERIPHUKIEN1901', '2000000', '1803');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1902', 'MODELPHUKIEN1902', 'SERIPHUKIEN1902', '2000000', '1805');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1903', 'MODELPHUKIEN1903', 'SERIPHUKIEN1903', '2000000', '1807');
INSERT INTO PHUKIEN (TEN_PHUKIEN, MODEL, SERI, NGUYEN_GIA, MA_TAISAN )VALUES ( 'phụ kiện 1904', 'MODELPHUKIEN1904', 'SERIPHUKIEN1904', '2000000', '1809');
